iteration,red_power,blue_power,cofm_ratio,win_side
8427,12.727189,7.147628,1.78,RED
8428,11.694052,8.583322,1.36,RED
8429,10.263076,7.7631316,1.32,RED
8430,8.120524,6.215278,1.31,RED
8431,11.304488,5.0743523,2.23,RED
8432,9.471773,7.158726,1.32,RED
8433,10.767641,8.825218,1.22,RED
8434,6.900405,8.93318,0.77,BLUE
8435,12.950792,6.2905774,2.06,RED
8436,11.221448,7.042546,1.59,RED
8437,7.600132,5.2063627,1.46,RED
8438,10.35636,7.3154235,1.42,RED
8439,9.7985115,8.9283495,1.1,BLUE
8440,8.943783,7.2606807,1.23,RED
8441,7.195313,7.2389774,0.99,BLUE
8442,11.694428,5.7455893,2.04,RED
8443,7.836981,5.624324,1.39,RED
8444,8.835335,8.508231,1.04,BLUE
8445,10.584821,7.9850755,1.33,RED
8446,10.795698,4.7728467,2.26,RED
8447,12.348119,5.523226,2.24,RED
8448,10.058818,8.207291,1.23,RED
8449,7.843181,6.0765023,1.29,RED
8450,12.234361,7.795273,1.57,RED
8451,6.9116344,6.603616,1.05,BLUE
8452,6.9854717,8.9843445,0.78,BLUE
8453,10.517338,6.1282167,1.72,RED
8454,12.618362,4.6489263,2.71,RED
8455,12.123759,5.3061447,2.28,RED
8456,10.860247,7.4935007,1.45,RED
8457,11.730149,8.977013,1.31,RED
8458,10.731587,5.7134337,1.88,RED
8459,11.595143,8.241425,1.41,RED
8460,10.935547,6.3701324,1.72,RED
8461,12.170618,4.8174515,2.53,RED
8462,11.169271,5.2106314,2.14,RED
8463,7.248957,6.438456,1.13,RED
8464,9.486312,8.553364,1.11,RED
8465,8.114634,6.305945,1.29,RED
8466,7.408605,5.0336127,1.47,RED
8467,7.1739073,5.7221704,1.25,RED
8468,9.763706,4.7414827,2.06,RED
8469,9.983737,8.918834,1.12,RED
8470,6.8355594,7.404516,0.92,BLUE
8471,7.2837195,7.182748,1.01,BLUE
8472,7.451355,8.797559,0.85,BLUE
8473,12.460328,7.564375,1.65,RED
8474,9.510496,7.996054,1.19,RED
8475,8.834022,6.64482,1.33,RED
8476,12.510691,7.709644,1.62,RED
8477,8.871196,7.38718,1.2,RED
8478,11.645751,8.765703,1.33,RED
8479,6.9684973,8.034977,0.87,BLUE
8480,10.94512,8.177497,1.34,RED
8481,7.854322,7.67304,1.02,BLUE
8482,8.479705,6.6426463,1.28,RED
8483,8.815729,5.1342144,1.72,RED
8484,9.806946,7.7295117,1.27,RED
8485,9.418314,5.04772,1.87,RED
8486,7.7165217,4.880081,1.58,RED
8487,6.903657,5.479975,1.26,RED
8488,7.0679135,6.6411295,1.06,BLUE
8489,12.306372,6.1283545,2.01,RED
8490,7.090667,6.1479583,1.15,RED
8491,6.702624,7.3822007,0.91,BLUE
8492,11.508056,5.222509,2.2,RED
8493,6.878889,7.946732,0.87,BLUE
8494,8.739492,8.843455,0.99,BLUE
8495,7.623855,5.348585,1.43,RED
8496,6.8538527,5.588322,1.23,RED
8497,12.394101,7.16052,1.73,RED
8498,12.483351,6.531762,1.91,RED
8499,8.672087,4.785763,1.81,RED
8500,11.572024,5.372732,2.15,RED
8501,10.496273,8.650463,1.21,RED
8502,12.685099,4.843227,2.62,RED
8503,12.565675,7.0569487,1.78,RED
8504,7.7207766,6.7494235,1.14,RED
8505,10.553708,9.045366,1.17,RED
8506,7.091307,6.7727184,1.05,BLUE
8507,12.842381,5.6879125,2.26,RED
8508,6.6247373,6.233403,1.06,BLUE
8509,8.723803,7.841489,1.11,RED
8510,10.199395,7.660105,1.33,RED
8511,10.331899,6.1292796,1.69,RED
8512,9.920417,6.481119,1.53,RED
8513,11.423941,8.160046,1.4,RED
8514,6.417721,7.7703805,0.83,BLUE
8515,8.554149,7.6800585,1.11,RED
8516,6.6056695,7.099373,0.93,BLUE
8517,12.468667,4.5330935,2.75,RED
8518,11.468531,7.1242914,1.61,RED
8519,8.098384,8.063151,1.0,BLUE
8520,9.357927,7.4507546,1.26,RED
8521,7.9772444,6.4121833,1.24,RED
8522,9.146289,5.021004,1.82,RED
8523,9.641763,8.686625,1.11,RED
8524,7.168645,5.688089,1.26,RED
8525,11.312083,8.608801,1.31,RED
8526,11.636508,8.892379,1.31,RED
8527,11.583621,7.7033987,1.5,RED
8528,11.151439,4.391444,2.54,RED
8529,11.296769,7.230473,1.56,RED
8530,9.178718,4.6820145,1.96,RED
8531,12.019329,5.2172947,2.3,RED
8532,11.457608,9.0527315,1.27,RED
8533,6.409743,8.222176,0.78,BLUE
8534,8.081261,8.073478,1.0,BLUE
8535,10.822721,4.922523,2.2,RED
8536,12.025709,5.2425113,2.29,RED
8537,10.487482,7.000219,1.5,RED
8538,7.368026,5.655067,1.3,RED
8539,8.779339,8.514791,1.03,BLUE
8540,6.7127776,5.2696447,1.27,RED
8541,10.381202,8.300161,1.25,RED
8542,12.283994,7.2389884,1.7,RED
8543,11.135345,7.6403103,1.46,RED
8544,8.610842,7.9356794,1.09,BLUE
8545,7.0972896,4.9374413,1.44,RED
8546,7.160529,8.768102,0.82,BLUE
8547,8.56695,5.090905,1.68,RED
8548,11.30989,6.875295,1.65,RED
8549,7.291766,8.293861,0.88,BLUE
8550,7.275659,5.87293,1.24,RED
8551,6.8794436,4.6389537,1.48,RED
8552,7.8189764,6.390914,1.22,RED
8553,8.231169,5.5829344,1.47,RED
8554,9.091766,8.191729,1.11,RED
8555,6.6818047,7.605414,0.88,BLUE
8556,10.44165,6.9843807,1.5,RED
8557,11.624526,5.7209845,2.03,RED
8558,8.913511,6.8204036,1.31,RED
8559,10.521852,5.855351,1.8,RED
8560,12.289019,8.889724,1.38,RED
8561,12.79325,6.9191227,1.85,RED
8562,10.881897,7.580653,1.44,RED
8563,7.333568,7.712722,0.95,BLUE
8564,6.8872705,5.7452135,1.2,RED
8565,9.107322,6.1221595,1.49,RED
8566,11.58018,5.9269447,1.95,RED
8567,8.995113,8.74369,1.03,BLUE
8568,9.408513,8.029551,1.17,RED
8569,11.464004,6.8207736,1.68,RED
8570,11.039253,7.5795064,1.46,RED
8571,9.347977,5.263165,1.78,RED
8572,12.338738,8.799113,1.4,RED
8573,8.1988325,5.124981,1.6,RED
8574,10.799055,4.7551484,2.27,RED
8575,7.434649,6.916925,1.07,BLUE
8576,6.831709,6.187521,1.1,BLUE
8577,11.407102,5.5371327,2.06,RED
8578,11.584036,6.618629,1.75,RED
8579,7.5796833,9.05874,0.84,BLUE
8580,6.4952807,7.42593,0.87,BLUE
8581,9.968487,7.8769255,1.27,RED
8582,12.334044,5.1782846,2.38,RED
8583,9.033512,9.222627,0.98,BLUE
8584,11.437544,5.440074,2.1,RED
8585,11.037916,8.227581,1.34,RED
8586,9.246688,5.4726486,1.69,RED
8587,7.400818,7.2943788,1.01,BLUE
8588,11.009086,4.835751,2.28,RED
8589,11.219249,8.131138,1.38,RED
8590,10.435537,8.197182,1.27,RED
8591,11.120269,5.0484185,2.2,RED
8592,7.390451,6.316822,1.17,RED
8593,9.489823,8.069259,1.18,RED
8594,7.603677,8.223219,0.92,BLUE
8595,7.893189,8.198785,0.96,BLUE
8596,8.455969,8.134094,1.04,BLUE
8597,6.4597917,5.8057017,1.11,RED
8598,9.806812,7.774352,1.26,RED
8599,9.182416,8.04052,1.14,RED
8600,7.848462,8.778436,0.89,BLUE
8601,8.37898,5.297842,1.58,RED
8602,9.040557,9.291142,0.97,BLUE
8603,12.599876,6.961613,1.81,RED
8604,10.181437,7.905603,1.29,RED
8605,12.094615,7.204374,1.68,RED
8606,12.232675,7.343569,1.67,RED
8607,11.003859,6.8149633,1.61,RED
8608,8.538008,6.9669776,1.23,RED
8609,12.015712,5.8642955,2.05,RED
8610,13.013567,7.624255,1.71,RED
8611,11.845525,4.7127824,2.51,RED
8612,9.838968,5.783064,1.7,RED
8613,12.783218,6.0433016,2.12,RED
8614,10.247117,6.3825674,1.61,RED
8615,8.878879,6.319936,1.4,RED
8616,12.187803,6.3024263,1.93,RED
8617,6.5010037,6.7743587,0.96,BLUE
8618,7.276282,6.6427426,1.1,BLUE
8619,7.1771092,8.167812,0.88,BLUE
8620,10.692779,8.514542,1.26,RED
8621,11.169637,6.258449,1.78,RED
8622,7.88724,6.1641135,1.28,RED
8623,8.837022,8.276921,1.07,BLUE
8624,10.00931,7.6939435,1.3,RED
8625,6.6372223,5.257506,1.26,RED
8626,13.188289,7.711116,1.71,RED
8627,10.8767395,8.58614,1.27,RED
8628,10.6180935,6.873459,1.54,RED
8629,7.4164653,7.2542567,1.02,BLUE
8630,9.365695,5.5563436,1.69,RED
8631,9.647028,9.115793,1.06,BLUE
8632,11.206377,8.755197,1.28,RED
8633,6.4383388,5.2041755,1.24,RED
8634,8.082208,6.299599,1.28,RED
8635,8.962189,7.783442,1.15,RED
8636,8.0929575,7.901634,1.02,BLUE
8637,11.512221,5.0384827,2.28,RED
8638,11.250207,5.2139606,2.16,RED
8639,6.9983826,6.6337442,1.05,BLUE
8640,11.42711,4.6029415,2.48,RED
8641,7.594936,8.199218,0.93,BLUE
8642,11.496564,4.739985,2.43,RED
8643,10.901579,6.3798275,1.71,RED
8644,6.412139,7.3872504,0.87,BLUE
8645,7.490042,9.096919,0.82,BLUE
8646,9.337894,5.027361,1.86,RED
8647,12.840909,5.019253,2.56,RED
8648,7.2713175,8.142685,0.89,BLUE
8649,12.383793,8.652562,1.43,RED
8650,11.472083,8.240212,1.39,RED
8651,8.938564,6.6906214,1.34,RED
8652,10.341285,5.595829,1.85,RED
8653,12.082466,6.768869,1.79,RED
8654,9.998671,8.65775,1.15,RED
8655,11.266302,6.4400196,1.75,RED
8656,12.347495,7.79146,1.58,RED
8657,12.4446745,8.538847,1.46,RED
8658,9.781497,6.037605,1.62,RED
8659,12.525641,7.905941,1.58,RED
8660,6.4787245,4.8118224,1.35,RED
8661,8.598853,6.536513,1.32,RED
8662,7.726471,5.142122,1.5,RED
8663,6.7920737,7.333347,0.93,BLUE
8664,11.356983,8.123633,1.4,RED
8665,8.589569,4.80187,1.79,RED
8666,9.954208,6.023933,1.65,RED
8667,12.0582075,7.4421887,1.62,RED
8668,10.71873,5.302056,2.02,RED
8669,8.933208,8.208662,1.09,BLUE
8670,9.472454,6.7559643,1.4,RED
8671,11.149947,8.560125,1.3,RED
8672,10.75745,7.230906,1.49,RED
8673,7.812523,7.810853,1.0,BLUE
8674,7.58363,7.9142056,0.96,BLUE
8675,8.072142,8.26844,0.98,BLUE
8676,7.3832273,6.1821647,1.19,RED
8677,11.391492,6.659726,1.71,RED
8678,10.350329,8.97072,1.15,RED
8679,9.86636,4.667857,2.11,RED
8680,9.692227,9.025416,1.07,BLUE
8681,10.792156,9.175382,1.18,RED
8682,9.397365,7.3576355,1.28,RED
8683,10.9225025,7.2494073,1.51,RED
8684,8.511361,5.9920483,1.42,RED
8685,7.610879,6.017904,1.26,RED
8686,6.9821973,4.3844748,1.59,RED
8687,8.856035,9.472272,0.93,BLUE
8688,10.821591,4.555324,2.38,RED
8689,7.1410756,9.044368,0.79,BLUE
8690,10.083981,6.9870996,1.44,RED
8691,9.85137,5.724302,1.72,RED
8692,8.516705,8.757588,0.97,BLUE
8693,8.289296,5.2537804,1.58,RED
8694,12.086255,6.131886,1.97,RED
8695,10.667262,7.954824,1.34,RED
8696,11.686,8.412764,1.39,RED
8697,8.156934,5.3406463,1.53,RED
8698,11.595734,4.706435,2.46,RED
8699,7.1276736,8.333535,0.86,BLUE
8700,11.911704,8.08341,1.47,RED
8701,10.400161,7.8204293,1.33,RED
8702,9.333961,7.049158,1.32,RED
8703,8.336787,6.6756077,1.25,RED
8704,7.027839,6.508565,1.08,BLUE
8705,10.751183,9.388657,1.15,RED
8706,11.471783,8.054868,1.42,RED
8707,13.198908,7.1013846,1.86,RED
8708,6.2978787,7.3482804,0.86,BLUE
8709,11.728032,6.5662045,1.79,RED
8710,11.126317,6.348297,1.75,RED
8711,8.612912,6.371067,1.35,RED
8712,11.234511,6.9371896,1.62,RED
8713,12.297635,5.004038,2.46,RED
8714,7.1826,5.1356735,1.4,RED
8715,9.813727,4.7348804,2.07,RED
8716,10.127773,7.4119506,1.37,RED
8717,11.89577,7.272476,1.64,RED
8718,8.768923,5.1540866,1.7,RED
8719,6.7797627,8.307118,0.82,BLUE
8720,9.51834,5.5654616,1.71,RED
8721,9.531512,6.3906536,1.49,RED
8722,13.242908,6.921085,1.91,RED
8723,10.387398,6.0253005,1.72,RED
8724,10.003871,8.543147,1.17,RED
8725,10.181819,7.155447,1.42,RED
8726,8.729624,6.245453,1.4,RED
8727,12.871285,6.8328633,1.88,RED
8728,10.353178,4.5366335,2.28,RED
8729,9.05087,6.622502,1.37,RED
8730,8.812919,8.582072,1.03,BLUE
8731,9.384655,8.87591,1.06,BLUE
8732,11.76857,6.8147893,1.73,RED
8733,12.250581,6.915625,1.77,RED
8734,11.337765,8.726101,1.3,RED
8735,8.707801,8.93845,0.97,BLUE
8736,10.740524,4.9171696,2.18,RED
8737,10.013304,9.110909,1.1,BLUE
8738,8.822796,5.089624,1.73,RED
8739,12.032521,4.7981286,2.51,RED
8740,9.601654,8.051225,1.19,RED
8741,6.896177,9.189423,0.75,BLUE
8742,11.376012,4.820249,2.36,RED
8743,8.672262,6.1629004,1.41,RED
8744,7.7482715,6.762938,1.15,RED
8745,8.981865,6.365675,1.41,RED
8746,12.75428,7.6727004,1.66,RED
8747,8.108497,4.7778087,1.7,RED
8748,12.90635,5.096891,2.53,RED
8749,11.661238,5.778457,2.02,RED
8750,11.473972,7.7430544,1.48,RED
8751,7.6558304,7.232545,1.06,BLUE
8752,11.66232,7.7146482,1.51,RED
8753,8.613211,7.727591,1.11,RED
8754,11.379446,5.7749205,1.97,RED
8755,9.155495,4.681412,1.96,RED
8756,12.464534,8.203389,1.52,RED
8757,10.383105,5.1669154,2.01,RED
8758,10.7965975,5.4456363,1.98,RED
8759,9.868104,8.71749,1.13,RED
8760,6.7690873,9.116677,0.74,BLUE
8761,12.052794,8.706584,1.38,RED
8762,10.442104,7.111814,1.47,RED
8763,6.5784664,7.954277,0.83,BLUE
8764,11.81131,7.6239886,1.55,RED
8765,11.34089,7.612181,1.49,RED
8766,11.354575,7.110653,1.6,RED
8767,6.72637,5.3563128,1.26,RED
8768,11.664704,7.0103173,1.66,RED
8769,11.979865,7.990497,1.5,RED
8770,10.217753,8.188023,1.25,RED
8771,6.3891034,7.0831423,0.9,BLUE
8772,9.959069,4.3438296,2.29,RED
8773,8.911078,4.586309,1.94,RED
8774,7.87779,9.304551,0.85,BLUE
8775,11.988446,7.3329806,1.63,RED
8776,9.961832,8.000135,1.25,RED
8777,7.083667,7.277657,0.97,BLUE
8778,6.687384,8.876264,0.75,BLUE
8779,9.468925,8.264989,1.15,RED
8780,9.577189,8.151253,1.17,RED
8781,8.40369,8.7114725,0.96,BLUE
8782,9.067296,8.696174,1.04,BLUE
8783,12.5179405,5.9681206,2.1,RED
8784,13.056493,5.0770063,2.57,RED
8785,10.548581,4.7973247,2.2,RED
8786,10.101299,5.6074305,1.8,RED
8787,6.633374,4.615862,1.44,RED
8788,9.854143,7.619184,1.29,RED
8789,8.336318,7.845271,1.06,BLUE
8790,10.152165,8.962516,1.13,RED
8791,10.466207,6.1902466,1.69,RED
8792,12.7444105,7.971414,1.6,RED
8793,11.179142,6.7092047,1.67,RED
8794,13.15476,8.241623,1.6,RED
8795,7.355648,5.3420277,1.38,RED
8796,13.091118,8.938832,1.46,RED
8797,11.429247,5.9981837,1.91,RED
8798,8.006805,7.8774137,1.02,BLUE
8799,7.392065,7.198364,1.03,BLUE
8800,10.985434,6.4843087,1.69,RED
8801,11.648326,7.3010464,1.6,RED
8802,11.41083,7.20187,1.58,RED
8803,9.009078,5.01651,1.8,RED
8804,10.320266,8.250259,1.25,RED
8805,7.2181435,6.8375564,1.06,BLUE
8806,11.736368,4.9378524,2.38,RED
8807,7.1122293,4.4704804,1.59,RED
8808,7.1753616,6.543764,1.1,BLUE
8809,7.4430714,6.06914,1.23,RED
8810,13.002819,5.404108,2.41,RED
8811,9.104274,7.8721223,1.16,RED
8812,9.605574,5.3021507,1.81,RED
8813,11.613028,5.8840094,1.97,RED
8814,12.489327,7.6473885,1.63,RED
8815,8.218026,8.288312,0.99,BLUE
8816,11.074658,5.422201,2.04,RED
8817,9.024821,5.1904964,1.74,RED
8818,12.421828,5.6775947,2.19,RED
8819,9.572307,8.596962,1.11,RED
8820,8.576376,6.185926,1.39,RED
8821,7.1662602,4.4766936,1.6,RED
8822,10.653147,4.4584827,2.39,RED
8823,9.842449,7.658821,1.29,RED
8824,8.277363,7.189792,1.15,RED
8825,8.37795,8.393586,1.0,BLUE
8826,6.917083,5.7826986,1.2,RED
8827,10.800703,4.51936,2.39,RED
8828,12.292418,4.9067016,2.51,RED
8829,12.666858,8.322926,1.52,RED
8830,7.759783,4.4966936,1.73,RED
8831,12.049369,6.3879538,1.89,RED
8832,8.906604,5.752345,1.55,RED
8833,10.516825,8.8519745,1.19,RED
8834,10.404622,8.347645,1.25,RED
8835,6.4247375,7.881765,0.82,BLUE
8836,11.6124525,6.920391,1.68,RED
8837,12.970132,7.830263,1.66,RED
8838,9.618203,8.497798,1.13,RED
8839,11.76453,4.6773586,2.52,RED
8840,7.629895,7.512818,1.02,BLUE
8841,6.871097,6.15239,1.12,RED
8842,9.564274,5.1187444,1.87,RED
8843,9.728308,6.1286764,1.59,RED
8844,11.877255,8.657577,1.37,RED
8845,12.698649,6.441662,1.97,RED
8846,9.374807,8.471411,1.11,RED
8847,6.9639254,8.074644,0.86,BLUE
8848,9.531793,8.860857,1.08,BLUE
8849,12.497462,5.3180943,2.35,RED
8850,6.640805,6.486764,1.02,BLUE
8851,7.101869,6.264954,1.13,RED
8852,11.226871,5.4052515,2.08,RED
8853,8.399159,6.9560075,1.21,RED
8854,8.992748,6.9071026,1.3,RED
8855,6.754204,7.6182904,0.89,BLUE
8856,8.26328,5.2169924,1.58,RED
8857,7.382486,7.6814194,0.96,BLUE
8858,7.525817,5.9715576,1.26,RED
8859,10.232357,7.124315,1.44,RED
8860,8.664941,5.948598,1.46,RED
8861,9.183511,6.5703917,1.4,RED
8862,10.796125,7.1315007,1.51,RED
8863,9.640581,4.7672086,2.02,RED
8864,9.686659,5.3769107,1.8,RED
8865,9.210973,7.327353,1.26,RED
8866,7.682162,5.0548306,1.52,RED
8867,8.390571,6.702634,1.25,RED
8868,11.770494,4.4743614,2.63,RED
8869,7.248032,5.986979,1.21,RED
8870,10.331887,5.6032653,1.84,RED
8871,11.739998,7.99021,1.47,RED
8872,7.138651,7.0345864,1.01,BLUE
8873,8.778794,6.474698,1.36,RED
8874,6.931495,4.860883,1.43,RED
8875,13.242704,7.322023,1.81,RED
8876,12.723094,6.6214385,1.92,RED
8877,11.5830965,5.2234526,2.22,RED
8878,9.893797,5.9836593,1.65,RED
8879,12.44132,5.340933,2.33,RED
8880,9.416518,8.477976,1.11,RED
8881,8.444216,7.9319286,1.06,BLUE
8882,11.822654,6.7302547,1.76,RED
8883,12.754074,8.482662,1.5,RED
8884,6.592359,7.7219696,0.85,BLUE
8885,11.826876,7.65534,1.54,RED
8886,7.715092,8.058145,0.96,BLUE
8887,9.758224,7.193248,1.36,RED
8888,9.925772,6.779943,1.46,RED
8889,6.798564,6.8756604,0.99,BLUE
8890,11.566439,8.65477,1.34,RED
8891,7.766751,4.9527392,1.57,RED
8892,7.751332,8.318972,0.93,BLUE
8893,9.240099,4.7811923,1.93,RED
8894,8.721745,5.2452974,1.66,RED
8895,11.816644,6.454812,1.83,RED
8896,6.8265047,5.4533215,1.25,RED
8897,6.833059,6.310489,1.08,BLUE
8898,11.182109,6.6350636,1.69,RED
8899,9.609141,7.056561,1.36,RED
8900,12.612415,5.981907,2.11,RED
8901,7.7423763,9.129745,0.85,BLUE
8902,8.926799,6.7688146,1.32,RED
8903,8.702788,4.7184825,1.84,RED
8904,11.724653,6.8854966,1.7,RED
8905,8.8196945,6.5159607,1.35,RED
8906,11.838672,4.9177685,2.41,RED
8907,8.961403,8.354598,1.07,BLUE
8908,8.2283745,6.511499,1.26,RED
8909,8.650591,4.845849,1.79,RED
8910,10.86449,7.4484534,1.46,RED
8911,12.708597,8.223302,1.55,RED
8912,9.822089,7.544167,1.3,RED
8913,7.7645593,6.5489535,1.19,RED
8914,12.657719,7.5337267,1.68,RED
8915,10.266417,8.591093,1.2,RED
8916,12.061748,9.098677,1.33,RED
8917,8.115109,7.648004,1.06,BLUE
8918,12.496345,7.476624,1.67,RED
8919,10.650518,6.0590367,1.76,RED
8920,9.249954,6.9861794,1.32,RED
8921,6.9579673,8.318267,0.84,BLUE
8922,6.493977,8.270068,0.79,BLUE
8923,10.573597,8.823917,1.2,RED
8924,12.940275,8.474184,1.53,RED
8925,12.559385,5.947616,2.11,RED
8926,11.024501,5.261106,2.1,RED
8927,11.793429,8.593545,1.37,RED
8928,6.9244933,7.4057975,0.94,BLUE
8929,11.850513,5.035184,2.35,RED
8930,8.152829,4.5056005,1.81,RED
8931,12.250437,7.236195,1.69,RED
8932,7.671042,6.540441,1.17,RED
8933,12.086288,7.7427893,1.56,RED
8934,11.080617,6.1339436,1.81,RED
8935,8.176829,8.241093,0.99,BLUE
8936,10.59345,4.5007596,2.35,RED
8937,9.243175,5.2444415,1.76,RED
8938,10.032357,4.807817,2.09,RED
8939,11.430953,4.537195,2.52,RED
8940,12.575776,8.617829,1.46,RED
8941,7.2311807,8.252502,0.88,BLUE
8942,7.2738113,7.005212,1.04,BLUE
8943,13.092057,6.1574802,2.13,RED
8944,6.569305,6.601993,1.0,BLUE
8945,11.972544,5.4930773,2.18,RED
8946,10.664045,4.3366427,2.46,RED
8947,11.00235,6.315333,1.74,RED
8948,11.396774,5.50808,2.07,RED
8949,6.9228673,9.032771,0.77,BLUE
8950,12.13892,8.694153,1.4,RED
8951,11.730831,4.8236475,2.43,RED
8952,12.363645,6.343262,1.95,RED
8953,7.8345475,5.9791985,1.31,RED
8954,9.606792,7.395269,1.3,RED
8955,11.125742,6.2749634,1.77,RED
8956,7.8645496,6.824602,1.15,RED
8957,12.087434,6.879883,1.76,RED
8958,8.093916,6.3639283,1.27,RED
8959,7.4503155,6.0790024,1.23,RED
8960,6.921648,5.422608,1.28,RED
8961,12.462788,7.1240706,1.75,RED
8962,7.6000223,7.6558557,0.99,BLUE
8963,7.658247,5.6566815,1.35,RED
8964,12.826753,6.569601,1.95,RED
8965,8.265061,6.24067,1.32,RED
8966,10.8153515,7.4319367,1.46,RED
8967,10.847022,6.98207,1.55,RED
8968,8.871687,7.9250746,1.12,RED
8969,11.170105,5.2667885,2.12,RED
8970,10.798654,7.8241963,1.38,RED
8971,7.135236,6.2526317,1.14,RED
8972,7.1880884,6.832679,1.05,BLUE
8973,8.231073,8.459062,0.97,BLUE
8974,11.019973,6.8983707,1.6,RED
8975,10.774722,7.651472,1.41,RED
8976,8.481305,5.840303,1.45,RED
8977,8.158975,5.5464253,1.47,RED
8978,7.73429,6.882398,1.12,RED
8979,12.192948,8.422603,1.45,RED
8980,6.26013,8.36946,0.75,BLUE
8981,10.661958,5.5536985,1.92,RED
8982,10.796549,9.132266,1.18,RED
8983,9.526647,7.266188,1.31,RED
8984,6.6254516,6.0933685,1.09,BLUE
8985,6.9980845,8.222264,0.85,BLUE
8986,11.105591,7.7719235,1.43,RED
8987,7.0120893,6.3550224,1.1,BLUE
8988,8.116187,4.700025,1.73,RED
8989,10.085333,7.378603,1.37,RED
8990,9.975816,7.4358525,1.34,RED
8991,11.34381,6.0604877,1.87,RED
8992,11.769483,4.678606,2.52,RED
8993,13.338927,5.1725087,2.58,RED
8994,7.313935,6.5250554,1.12,RED
8995,11.28718,7.4315143,1.52,RED
8996,7.6419845,4.67229,1.64,RED
8997,10.87332,6.421046,1.69,RED
8998,10.266991,6.0096126,1.71,RED
8999,12.421471,5.9096184,2.1,RED
9000,9.723531,6.7352977,1.44,RED
9001,7.965076,8.336815,0.96,BLUE
9002,9.376475,5.2711215,1.78,RED
9003,11.436902,9.29709,1.23,RED
9004,8.177108,5.41208,1.51,RED
9005,7.6451564,5.293915,1.44,RED
9006,7.4564366,4.8159366,1.55,RED
9007,7.2687182,4.715257,1.54,RED
9008,7.257854,7.2332106,1.0,BLUE
9009,6.3442497,7.0238147,0.9,BLUE
9010,7.9152985,5.3912153,1.47,RED
9011,12.204649,6.7645373,1.8,RED
9012,11.325291,5.739602,1.97,RED
9013,6.240614,7.475599,0.83,BLUE
9014,9.634999,7.3342505,1.31,RED
9015,10.502526,6.044858,1.74,RED
9016,9.39014,5.220458,1.8,RED
9017,9.236417,6.721019,1.37,RED
9018,8.5161295,7.002724,1.22,RED
9019,9.937929,4.7829847,2.08,RED
9020,9.713309,6.983663,1.39,RED
9021,11.546471,7.3107567,1.58,RED
9022,7.6767397,9.3796,0.82,BLUE
9023,9.258578,6.5540924,1.41,RED
9024,11.8179,6.667637,1.77,RED
9025,10.63413,6.753738,1.57,RED
9026,7.023255,7.3606963,0.95,BLUE
9027,9.623087,5.8486414,1.65,RED
9028,7.0633006,6.2355595,1.13,RED
9029,7.071945,6.927137,1.02,BLUE
9030,9.6164255,4.8252006,1.99,RED
9031,6.7712655,8.779476,0.77,BLUE
9032,11.2269535,7.613263,1.47,RED
9033,13.305152,8.690247,1.53,RED
9034,6.625191,7.7635384,0.85,BLUE
9035,12.067356,8.567671,1.41,RED
9036,9.975049,5.6470428,1.77,RED
9037,7.160856,6.7611723,1.06,BLUE
9038,6.526963,6.368908,1.02,BLUE
9039,7.532366,6.1705036,1.22,RED
9040,10.18623,5.320192,1.91,RED
9041,12.336333,4.921683,2.51,RED
9042,10.916123,6.3471704,1.72,RED
9043,8.949188,5.8936434,1.52,RED
9044,10.279336,8.739615,1.18,RED
9045,11.468489,8.54029,1.34,RED
9046,10.284491,4.6596317,2.21,RED
9047,6.640986,8.297444,0.8,BLUE
9048,10.126329,7.009878,1.44,RED
9049,12.373443,8.813974,1.4,RED
9050,10.375845,4.9945755,2.08,RED
9051,8.913983,8.069799,1.1,BLUE
9052,12.693217,4.8932495,2.59,RED
9053,6.795657,4.627129,1.47,RED
9054,8.324404,6.3990064,1.3,RED
9055,9.178573,7.711043,1.19,RED
9056,9.551871,5.0703855,1.88,RED
9057,6.612318,7.627283,0.87,BLUE
9058,7.9832478,7.56367,1.06,BLUE
9059,6.904846,6.2250886,1.11,RED
9060,11.114507,8.119338,1.37,RED
9061,11.478145,6.445646,1.78,RED
9062,8.909949,6.5397153,1.36,RED
9063,9.818676,6.205804,1.58,RED
9064,6.787171,6.6687665,1.02,BLUE
9065,6.533444,8.094412,0.81,BLUE
9066,11.506356,7.98518,1.44,RED
9067,9.631501,6.447799,1.49,RED
9068,7.1548114,6.8879366,1.04,BLUE
9069,6.4913006,7.8708463,0.82,BLUE
9070,12.42689,8.792803,1.41,RED
9071,9.087649,8.710236,1.04,BLUE
9072,6.978605,7.878763,0.89,BLUE
9073,12.141923,8.044592,1.51,RED
9074,6.922819,5.12397,1.35,RED
9075,9.855077,4.935292,2.0,RED
9076,7.6452355,8.316391,0.92,BLUE
9077,10.834921,6.9251575,1.56,RED
9078,6.514207,9.277011,0.7,BLUE
9079,7.856525,6.0887046,1.29,RED
9080,9.059287,5.538557,1.64,RED
9081,6.4955463,5.7277856,1.13,RED
9082,7.954235,5.598924,1.42,RED
9083,7.462109,6.0327926,1.24,RED
9084,8.792259,6.8041325,1.29,RED
9085,11.319983,8.242539,1.37,RED
9086,7.966934,7.8594265,1.01,BLUE
9087,6.955959,6.320713,1.1,BLUE
9088,6.6472726,5.2175007,1.27,RED
9089,7.490201,8.953041,0.84,BLUE
9090,7.8667493,8.777503,0.9,BLUE
9091,12.687183,6.135385,2.07,RED
